,Date,Unnamed: 0,Year,Week,air force,alabama,app state,arizona,arizona state,arkansas,arkansas state,army,auburn,ball state,baylor,boise state,boston college,buffalo,byu,california,cincinnati,clemson,coastal carolina,colorado,colorado state,duke,east carolina,florida,florida atlantic,florida state,fresno state,georgia,georgia southern,georgia tech,hawai'i,houston,illinois,indiana,iowa,iowa state,james madison,kansas,kansas state,kentucky,liberty,louisiana,louisiana tech,louisville,lsu,marshall,maryland,memphis,miami,miami (oh),michigan,michigan state,minnesota,mississippi state,missouri,navy,nc state,nebraska,nevada,new mexico state,north carolina,north texas,northern illinois,northwestern,notre dame,ohio,ohio state,oklahoma,oklahoma state,ole miss,oregon,oregon state,penn state,pittsburgh,purdue,rutgers,san diego state,san josé state,smu,south alabama,south carolina,south florida,stanford,syracuse,tcu,temple,tennessee,texas,texas a&m,texas state,texas tech,toledo,troy,tulane,tulsa,uab,ucf,ucla,unlv,usc,utah,utah state,utsa,vanderbilt,virginia,virginia tech,wake forest,washington,washington state,west virginia,western michigan,wisconsin,wyoming,Total_Points
1162,2020-10-19,58,2020,11,0,1547,5,0,11,0,0,54,184,0,0,5,0,0,1101,3,1208,1355,551,0,0,0,0,1213,0,0,0,861,0,0,0,0,0,956,0,491,0,0,0,0,260,118,0,0,0,534,3,0,958,0,0,0,0,0,0,0,0,0,1,0,85,0,0,250,1464,0,1449,467,762,0,948,0,0,0,8,0,0,0,456,0,0,0,0,0,0,0,0,265,1223,0,0,0,0,0,47,0,0,0,0,395,33,0,0,0,0,0,6,21,0,0,0,852,0,20150
1163,2020-10-20,58,2020,11,0,1547,5,0,11,0,0,54,184,0,0,5,0,0,1101,3,1208,1355,551,0,0,0,0,1213,0,0,0,861,0,0,0,0,0,956,0,491,0,0,0,0,260,118,0,0,0,534,3,0,958,0,0,0,0,0,0,0,0,0,1,0,85,0,0,250,1464,0,1449,467,762,0,948,0,0,0,8,0,0,0,456,0,0,0,0,0,0,0,0,265,1223,0,0,0,0,0,47,0,0,0,0,395,33,0,0,0,0,0,6,21,0,0,0,852,0,20150
1164,2020-10-21,58,2020,11,0,1547,5,0,11,0,0,54,184,0,0,5,0,0,1101,3,1208,1355,551,0,0,0,0,1213,0,0,0,861,0,0,0,0,0,956,0,491,0,0,0,0,260,118,0,0,0,534,3,0,958,0,0,0,0,0,0,0,0,0,1,0,85,0,0,250,1464,0,1449,467,762,0,948,0,0,0,8,0,0,0,456,0,0,0,0,0,0,0,0,265,1223,0,0,0,0,0,47,0,0,0,0,395,33,0,0,0,0,0,6,21,0,0,0,852,0,20150
1165,2020-10-22,58,2020,11,0,1547,5,0,11,0,0,54,184,0,0,5,0,0,1101,3,1208,1355,551,0,0,0,0,1213,0,0,0,861,0,0,0,0,0,956,0,491,0,0,0,0,260,118,0,0,0,534,3,0,958,0,0,0,0,0,0,0,0,0,1,0,85,0,0,250,1464,0,1449,467,762,0,948,0,0,0,8,0,0,0,456,0,0,0,0,0,0,0,0,265,1223,0,0,0,0,0,47,0,0,0,0,395,33,0,0,0,0,0,6,21,0,0,0,852,0,20150
1166,2020-10-23,58,2020,11,0,1547,5,0,11,0,0,54,184,0,0,5,0,0,1101,3,1208,1355,551,0,0,0,0,1213,0,0,0,861,0,0,0,0,0,956,0,491,0,0,0,0,260,118,0,0,0,534,3,0,958,0,0,0,0,0,0,0,0,0,1,0,85,0,0,250,1464,0,1449,467,762,0,948,0,0,0,8,0,0,0,456,0,0,0,0,0,0,0,0,265,1223,0,0,0,0,0,47,0,0,0,0,395,33,0,0,0,0,0,6,21,0,0,0,852,0,20150
1167,2020-10-24,58,2020,11,0,1547,5,0,11,0,0,54,184,0,0,5,0,0,1101,3,1208,1355,551,0,0,0,0,1213,0,0,0,861,0,0,0,0,0,956,0,491,0,0,0,0,260,118,0,0,0,534,3,0,958,0,0,0,0,0,0,0,0,0,1,0,85,0,0,250,1464,0,1449,467,762,0,948,0,0,0,8,0,0,0,456,0,0,0,0,0,0,0,0,265,1223,0,0,0,0,0,47,0,0,0,0,395,33,0,0,0,0,0,6,21,0,0,0,852,0,20150
1168,2020-10-25,58,2020,11,0,1547,5,0,11,0,0,54,184,0,0,5,0,0,1101,3,1208,1355,551,0,0,0,0,1213,0,0,0,861,0,0,0,0,0,956,0,491,0,0,0,0,260,118,0,0,0,534,3,0,958,0,0,0,0,0,0,0,0,0,1,0,85,0,0,250,1464,0,1449,467,762,0,948,0,0,0,8,0,0,0,456,0,0,0,0,0,0,0,0,265,1223,0,0,0,0,0,47,0,0,0,0,395,33,0,0,0,0,0,6,21,0,0,0,852,0,20150
1169,2020-10-26,59,2020,12,0,1548,5,0,9,0,0,0,187,0,0,6,0,1,1094,0,1198,1355,557,0,0,0,0,1222,0,0,0,824,0,0,0,0,0,997,2,498,0,0,0,0,307,177,0,0,0,557,0,0,940,0,0,0,0,0,0,0,0,0,3,0,101,0,0,378,1467,0,1445,497,750,0,949,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,296,1240,0,0,0,0,0,155,0,1,0,0,377,17,0,0,0,0,0,0,15,0,0,0,950,0,20150
1170,2020-10-27,59,2020,12,0,1548,5,0,9,0,0,0,187,0,0,6,0,1,1094,0,1198,1355,557,0,0,0,0,1222,0,0,0,824,0,0,0,0,0,997,2,498,0,0,0,0,307,177,0,0,0,557,0,0,940,0,0,0,0,0,0,0,0,0,3,0,101,0,0,378,1467,0,1445,497,750,0,949,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,296,1240,0,0,0,0,0,155,0,1,0,0,377,17,0,0,0,0,0,0,15,0,0,0,950,0,20150
1171,2020-10-28,59,2020,12,0,1548,5,0,9,0,0,0,187,0,0,6,0,1,1094,0,1198,1355,557,0,0,0,0,1222,0,0,0,824,0,0,0,0,0,997,2,498,0,0,0,0,307,177,0,0,0,557,0,0,940,0,0,0,0,0,0,0,0,0,3,0,101,0,0,378,1467,0,1445,497,750,0,949,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,296,1240,0,0,0,0,0,155,0,1,0,0,377,17,0,0,0,0,0,0,15,0,0,0,950,0,20150
1172,2020-10-29,59,2020,12,0,1548,5,0,9,0,0,0,187,0,0,6,0,1,1094,0,1198,1355,557,0,0,0,0,1222,0,0,0,824,0,0,0,0,0,997,2,498,0,0,0,0,307,177,0,0,0,557,0,0,940,0,0,0,0,0,0,0,0,0,3,0,101,0,0,378,1467,0,1445,497,750,0,949,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,296,1240,0,0,0,0,0,155,0,1,0,0,377,17,0,0,0,0,0,0,15,0,0,0,950,0,20150
1173,2020-10-30,59,2020,12,0,1548,5,0,9,0,0,0,187,0,0,6,0,1,1094,0,1198,1355,557,0,0,0,0,1222,0,0,0,824,0,0,0,0,0,997,2,498,0,0,0,0,307,177,0,0,0,557,0,0,940,0,0,0,0,0,0,0,0,0,3,0,101,0,0,378,1467,0,1445,497,750,0,949,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,296,1240,0,0,0,0,0,155,0,1,0,0,377,17,0,0,0,0,0,0,15,0,0,0,950,0,20150
1174,2020-10-31,59,2020,12,0,1548,5,0,9,0,0,0,187,0,0,6,0,1,1094,0,1198,1355,557,0,0,0,0,1222,0,0,0,824,0,0,0,0,0,997,2,498,0,0,0,0,307,177,0,0,0,557,0,0,940,0,0,0,0,0,0,0,0,0,3,0,101,0,0,378,1467,0,1445,497,750,0,949,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,296,1240,0,0,0,0,0,155,0,1,0,0,377,17,0,0,0,0,0,0,15,0,0,0,950,0,20150
1175,2020-11-01,59,2020,12,0,1548,5,0,9,0,0,0,187,0,0,6,0,1,1094,0,1198,1355,557,0,0,0,0,1222,0,0,0,824,0,0,0,0,0,997,2,498,0,0,0,0,307,177,0,0,0,557,0,0,940,0,0,0,0,0,0,0,0,0,3,0,101,0,0,378,1467,0,1445,497,750,0,949,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,296,1240,0,0,0,0,0,155,0,1,0,0,377,17,0,0,0,0,0,0,15,0,0,0,950,0,20150
1176,2020-11-02,60,2020,13,0,1550,0,0,0,0,0,0,259,0,0,6,0,3,1109,0,1201,1358,622,0,0,0,0,1223,5,0,0,828,0,0,0,0,0,899,15,658,0,0,0,0,31,218,0,0,0,542,0,0,936,0,0,0,0,0,0,0,0,0,23,0,108,0,0,922,1471,0,1440,693,289,0,951,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,321,1249,0,0,0,0,0,164,0,0,0,0,461,0,0,0,0,0,0,0,35,0,0,0,540,0,20150
1177,2020-11-03,60,2020,13,0,1550,0,0,0,0,0,0,259,0,0,6,0,3,1109,0,1201,1358,622,0,0,0,0,1223,5,0,0,828,0,0,0,0,0,899,15,658,0,0,0,0,31,218,0,0,0,542,0,0,936,0,0,0,0,0,0,0,0,0,23,0,108,0,0,922,1471,0,1440,693,289,0,951,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,321,1249,0,0,0,0,0,164,0,0,0,0,461,0,0,0,0,0,0,0,35,0,0,0,540,0,20150
1178,2020-11-04,60,2020,13,0,1550,0,0,0,0,0,0,259,0,0,6,0,3,1109,0,1201,1358,622,0,0,0,0,1223,5,0,0,828,0,0,0,0,0,899,15,658,0,0,0,0,31,218,0,0,0,542,0,0,936,0,0,0,0,0,0,0,0,0,23,0,108,0,0,922,1471,0,1440,693,289,0,951,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,321,1249,0,0,0,0,0,164,0,0,0,0,461,0,0,0,0,0,0,0,35,0,0,0,540,0,20150
1179,2020-11-05,60,2020,13,0,1550,0,0,0,0,0,0,259,0,0,6,0,3,1109,0,1201,1358,622,0,0,0,0,1223,5,0,0,828,0,0,0,0,0,899,15,658,0,0,0,0,31,218,0,0,0,542,0,0,936,0,0,0,0,0,0,0,0,0,23,0,108,0,0,922,1471,0,1440,693,289,0,951,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,321,1249,0,0,0,0,0,164,0,0,0,0,461,0,0,0,0,0,0,0,35,0,0,0,540,0,20150
1180,2020-11-06,60,2020,13,0,1550,0,0,0,0,0,0,259,0,0,6,0,3,1109,0,1201,1358,622,0,0,0,0,1223,5,0,0,828,0,0,0,0,0,899,15,658,0,0,0,0,31,218,0,0,0,542,0,0,936,0,0,0,0,0,0,0,0,0,23,0,108,0,0,922,1471,0,1440,693,289,0,951,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,321,1249,0,0,0,0,0,164,0,0,0,0,461,0,0,0,0,0,0,0,35,0,0,0,540,0,20150
1181,2020-11-07,60,2020,13,0,1550,0,0,0,0,0,0,259,0,0,6,0,3,1109,0,1201,1358,622,0,0,0,0,1223,5,0,0,828,0,0,0,0,0,899,15,658,0,0,0,0,31,218,0,0,0,542,0,0,936,0,0,0,0,0,0,0,0,0,23,0,108,0,0,922,1471,0,1440,693,289,0,951,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,321,1249,0,0,0,0,0,164,0,0,0,0,461,0,0,0,0,0,0,0,35,0,0,0,540,0,20150
1182,2020-11-08,60,2020,13,0,1550,0,0,0,0,0,0,259,0,0,6,0,3,1109,0,1201,1358,622,0,0,0,0,1223,5,0,0,828,0,0,0,0,0,899,15,658,0,0,0,0,31,218,0,0,0,542,0,0,936,0,0,0,0,0,0,0,0,0,23,0,108,0,0,922,1471,0,1440,693,289,0,951,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,321,1249,0,0,0,0,0,164,0,0,0,0,461,0,0,0,0,0,0,0,35,0,0,0,540,0,20150
1183,2020-11-09,61,2020,14,0,1550,0,0,0,0,0,0,25,0,0,8,0,56,1113,0,1204,1392,694,21,0,0,0,1226,0,0,0,919,0,0,0,0,0,984,119,873,0,0,0,0,67,352,0,0,0,600,0,0,991,0,0,0,0,0,0,0,11,0,0,0,65,0,0,577,1481,0,1403,815,426,0,326,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,39,1262,0,0,0,0,0,244,0,1,0,0,540,0,0,0,0,0,0,0,218,0,0,0,531,0,20150
1184,2020-11-10,61,2020,14,0,1550,0,0,0,0,0,0,25,0,0,8,0,56,1113,0,1204,1392,694,21,0,0,0,1226,0,0,0,919,0,0,0,0,0,984,119,873,0,0,0,0,67,352,0,0,0,600,0,0,991,0,0,0,0,0,0,0,11,0,0,0,65,0,0,577,1481,0,1403,815,426,0,326,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,39,1262,0,0,0,0,0,244,0,1,0,0,540,0,0,0,0,0,0,0,218,0,0,0,531,0,20150
1185,2020-11-11,61,2020,14,0,1550,0,0,0,0,0,0,25,0,0,8,0,56,1113,0,1204,1392,694,21,0,0,0,1226,0,0,0,919,0,0,0,0,0,984,119,873,0,0,0,0,67,352,0,0,0,600,0,0,991,0,0,0,0,0,0,0,11,0,0,0,65,0,0,577,1481,0,1403,815,426,0,326,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,39,1262,0,0,0,0,0,244,0,1,0,0,540,0,0,0,0,0,0,0,218,0,0,0,531,0,20150
1186,2020-11-12,61,2020,14,0,1550,0,0,0,0,0,0,25,0,0,8,0,56,1113,0,1204,1392,694,21,0,0,0,1226,0,0,0,919,0,0,0,0,0,984,119,873,0,0,0,0,67,352,0,0,0,600,0,0,991,0,0,0,0,0,0,0,11,0,0,0,65,0,0,577,1481,0,1403,815,426,0,326,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,39,1262,0,0,0,0,0,244,0,1,0,0,540,0,0,0,0,0,0,0,218,0,0,0,531,0,20150
1187,2020-11-13,61,2020,14,0,1550,0,0,0,0,0,0,25,0,0,8,0,56,1113,0,1204,1392,694,21,0,0,0,1226,0,0,0,919,0,0,0,0,0,984,119,873,0,0,0,0,67,352,0,0,0,600,0,0,991,0,0,0,0,0,0,0,11,0,0,0,65,0,0,577,1481,0,1403,815,426,0,326,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,39,1262,0,0,0,0,0,244,0,1,0,0,540,0,0,0,0,0,0,0,218,0,0,0,531,0,20150
1188,2020-11-14,61,2020,14,0,1550,0,0,0,0,0,0,25,0,0,8,0,56,1113,0,1204,1392,694,21,0,0,0,1226,0,0,0,919,0,0,0,0,0,984,119,873,0,0,0,0,67,352,0,0,0,600,0,0,991,0,0,0,0,0,0,0,11,0,0,0,65,0,0,577,1481,0,1403,815,426,0,326,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,39,1262,0,0,0,0,0,244,0,1,0,0,540,0,0,0,0,0,0,0,218,0,0,0,531,0,20150
1189,2020-11-15,61,2020,14,0,1550,0,0,0,0,0,0,25,0,0,8,0,56,1113,0,1204,1392,694,21,0,0,0,1226,0,0,0,919,0,0,0,0,0,984,119,873,0,0,0,0,67,352,0,0,0,600,0,0,991,0,0,0,0,0,0,0,11,0,0,0,65,0,0,577,1481,0,1403,815,426,0,326,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,39,1262,0,0,0,0,0,244,0,1,0,0,540,0,0,0,0,0,0,0,218,0,0,0,531,0,20150
1190,2020-11-16,62,2020,15,0,1550,0,0,0,0,0,2,9,0,0,10,0,145,713,0,1204,1387,923,253,0,0,0,1233,0,0,0,914,0,0,0,0,0,1047,424,947,0,0,0,0,191,560,0,0,0,66,0,0,1039,0,0,0,0,0,8,0,98,0,5,0,306,0,0,647,1482,0,1407,837,33,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1,0,0,164,1274,0,0,0,0,0,444,0,11,1,0,624,0,0,0,0,0,0,0,10,0,0,0,115,0,20150
1191,2020-11-17,62,2020,15,0,1550,0,0,0,0,0,2,9,0,0,10,0,145,713,0,1204,1387,923,253,0,0,0,1233,0,0,0,914,0,0,0,0,0,1047,424,947,0,0,0,0,191,560,0,0,0,66,0,0,1039,0,0,0,0,0,8,0,98,0,5,0,306,0,0,647,1482,0,1407,837,33,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1,0,0,164,1274,0,0,0,0,0,444,0,11,1,0,624,0,0,0,0,0,0,0,10,0,0,0,115,0,20150
1192,2020-11-18,62,2020,15,0,1550,0,0,0,0,0,2,9,0,0,10,0,145,713,0,1204,1387,923,253,0,0,0,1233,0,0,0,914,0,0,0,0,0,1047,424,947,0,0,0,0,191,560,0,0,0,66,0,0,1039,0,0,0,0,0,8,0,98,0,5,0,306,0,0,647,1482,0,1407,837,33,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1,0,0,164,1274,0,0,0,0,0,444,0,11,1,0,624,0,0,0,0,0,0,0,10,0,0,0,115,0,20150
1193,2020-11-19,62,2020,15,0,1550,0,0,0,0,0,2,9,0,0,10,0,145,713,0,1204,1387,923,253,0,0,0,1233,0,0,0,914,0,0,0,0,0,1047,424,947,0,0,0,0,191,560,0,0,0,66,0,0,1039,0,0,0,0,0,8,0,98,0,5,0,306,0,0,647,1482,0,1407,837,33,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1,0,0,164,1274,0,0,0,0,0,444,0,11,1,0,624,0,0,0,0,0,0,0,10,0,0,0,115,0,20150
1194,2020-11-20,62,2020,15,0,1550,0,0,0,0,0,2,9,0,0,10,0,145,713,0,1204,1387,923,253,0,0,0,1233,0,0,0,914,0,0,0,0,0,1047,424,947,0,0,0,0,191,560,0,0,0,66,0,0,1039,0,0,0,0,0,8,0,98,0,5,0,306,0,0,647,1482,0,1407,837,33,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1,0,0,164,1274,0,0,0,0,0,444,0,11,1,0,624,0,0,0,0,0,0,0,10,0,0,0,115,0,20150
1195,2020-11-21,62,2020,15,0,1550,0,0,0,0,0,2,9,0,0,10,0,145,713,0,1204,1387,923,253,0,0,0,1233,0,0,0,914,0,0,0,0,0,1047,424,947,0,0,0,0,191,560,0,0,0,66,0,0,1039,0,0,0,0,0,8,0,98,0,5,0,306,0,0,647,1482,0,1407,837,33,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1,0,0,164,1274,0,0,0,0,0,444,0,11,1,0,624,0,0,0,0,0,0,0,10,0,0,0,115,0,20150
1196,2020-11-22,62,2020,15,0,1550,0,0,0,0,0,2,9,0,0,10,0,145,713,0,1204,1387,923,253,0,0,0,1233,0,0,0,914,0,0,0,0,0,1047,424,947,0,0,0,0,191,560,0,0,0,66,0,0,1039,0,0,0,0,0,8,0,98,0,5,0,306,0,0,647,1482,0,1407,837,33,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1,0,0,164,1274,0,0,0,0,0,444,0,11,1,0,624,0,0,0,0,0,0,0,10,0,0,0,115,0,20150
1197,2020-11-23,63,2020,16,0,1550,1,0,0,0,0,9,8,0,0,12,0,183,724,0,1248,1388,994,0,0,0,0,940,0,0,0,968,0,0,0,0,0,1140,502,1059,0,0,0,0,184,566,0,0,0,47,0,0,454,0,0,0,0,0,0,0,137,0,0,0,631,0,0,691,1482,0,1405,902,83,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,3,0,0,227,1286,0,0,0,0,0,408,0,11,0,0,774,0,0,0,0,0,0,0,9,0,0,0,0,0,20150
1198,2020-11-24,63,2020,16,0,1550,1,0,0,0,0,9,8,0,0,12,0,183,724,0,1248,1388,994,0,0,0,0,940,0,0,0,968,0,0,0,0,0,1140,502,1059,0,0,0,0,184,566,0,0,0,47,0,0,454,0,0,0,0,0,0,0,137,0,0,0,631,0,0,691,1482,0,1405,902,83,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,3,0,0,227,1286,0,0,0,0,0,408,0,11,0,0,774,0,0,0,0,0,0,0,9,0,0,0,0,0,20150
1199,2020-11-25,63,2020,16,0,1550,1,0,0,0,0,9,8,0,0,12,0,183,724,0,1248,1388,994,0,0,0,0,940,0,0,0,968,0,0,0,0,0,1140,502,1059,0,0,0,0,184,566,0,0,0,47,0,0,454,0,0,0,0,0,0,0,137,0,0,0,631,0,0,691,1482,0,1405,902,83,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,3,0,0,227,1286,0,0,0,0,0,408,0,11,0,0,774,0,0,0,0,0,0,0,9,0,0,0,0,0,20150
1200,2020-11-26,63,2020,16,0,1550,1,0,0,0,0,9,8,0,0,12,0,183,724,0,1248,1388,994,0,0,0,0,940,0,0,0,968,0,0,0,0,0,1140,502,1059,0,0,0,0,184,566,0,0,0,47,0,0,454,0,0,0,0,0,0,0,137,0,0,0,631,0,0,691,1482,0,1405,902,83,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,3,0,0,227,1286,0,0,0,0,0,408,0,11,0,0,774,0,0,0,0,0,0,0,9,0,0,0,0,0,20150
1201,2020-11-27,63,2020,16,0,1550,1,0,0,0,0,9,8,0,0,12,0,183,724,0,1248,1388,994,0,0,0,0,940,0,0,0,968,0,0,0,0,0,1140,502,1059,0,0,0,0,184,566,0,0,0,47,0,0,454,0,0,0,0,0,0,0,137,0,0,0,631,0,0,691,1482,0,1405,902,83,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,3,0,0,227,1286,0,0,0,0,0,408,0,11,0,0,774,0,0,0,0,0,0,0,9,0,0,0,0,0,20150
1202,2020-11-28,63,2020,16,0,1550,1,0,0,0,0,9,8,0,0,12,0,183,724,0,1248,1388,994,0,0,0,0,940,0,0,0,968,0,0,0,0,0,1140,502,1059,0,0,0,0,184,566,0,0,0,47,0,0,454,0,0,0,0,0,0,0,137,0,0,0,631,0,0,691,1482,0,1405,902,83,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,3,0,0,227,1286,0,0,0,0,0,408,0,11,0,0,774,0,0,0,0,0,0,0,9,0,0,0,0,0,20150
1203,2020-11-29,63,2020,16,0,1550,1,0,0,0,0,9,8,0,0,12,0,183,724,0,1248,1388,994,0,0,0,0,940,0,0,0,968,0,0,0,0,0,1140,502,1059,0,0,0,0,184,566,0,0,0,47,0,0,454,0,0,0,0,0,0,0,137,0,0,0,631,0,0,691,1482,0,1405,902,83,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,3,0,0,227,1286,0,0,0,0,0,408,0,11,0,0,774,0,0,0,0,0,0,0,9,0,0,0,0,0,20150
1204,2020-11-30,64,2020,17,0,1525,41,0,0,0,0,24,0,183,0,0,0,51,862,0,1074,1378,725,0,0,0,0,764,0,0,0,1144,0,0,0,0,0,773,581,1035,0,0,0,0,576,664,0,0,0,1,0,12,284,0,0,0,0,0,0,0,7,0,7,0,532,0,0,893,1279,0,1463,1243,417,0,21,0,0,0,0,0,0,80,0,0,0,0,0,0,12,0,0,485,1324,0,0,0,0,0,35,10,0,0,0,306,0,0,0,0,0,0,0,10,0,1,0,3,0,19825
1205,2020-12-01,64,2020,17,0,1525,41,0,0,0,0,24,0,183,0,0,0,51,862,0,1074,1378,725,0,0,0,0,764,0,0,0,1144,0,0,0,0,0,773,581,1035,0,0,0,0,576,664,0,0,0,1,0,12,284,0,0,0,0,0,0,0,7,0,7,0,532,0,0,893,1279,0,1463,1243,417,0,21,0,0,0,0,0,0,80,0,0,0,0,0,0,12,0,0,485,1324,0,0,0,0,0,35,10,0,0,0,306,0,0,0,0,0,0,0,10,0,1,0,3,0,19825
1206,2020-12-02,64,2020,17,0,1525,41,0,0,0,0,24,0,183,0,0,0,51,862,0,1074,1378,725,0,0,0,0,764,0,0,0,1144,0,0,0,0,0,773,581,1035,0,0,0,0,576,664,0,0,0,1,0,12,284,0,0,0,0,0,0,0,7,0,7,0,532,0,0,893,1279,0,1463,1243,417,0,21,0,0,0,0,0,0,80,0,0,0,0,0,0,12,0,0,485,1324,0,0,0,0,0,35,10,0,0,0,306,0,0,0,0,0,0,0,10,0,1,0,3,0,19825
1207,2020-12-03,64,2020,17,0,1525,41,0,0,0,0,24,0,183,0,0,0,51,862,0,1074,1378,725,0,0,0,0,764,0,0,0,1144,0,0,0,0,0,773,581,1035,0,0,0,0,576,664,0,0,0,1,0,12,284,0,0,0,0,0,0,0,7,0,7,0,532,0,0,893,1279,0,1463,1243,417,0,21,0,0,0,0,0,0,80,0,0,0,0,0,0,12,0,0,485,1324,0,0,0,0,0,35,10,0,0,0,306,0,0,0,0,0,0,0,10,0,1,0,3,0,19825
1208,2020-12-04,64,2020,17,0,1525,41,0,0,0,0,24,0,183,0,0,0,51,862,0,1074,1378,725,0,0,0,0,764,0,0,0,1144,0,0,0,0,0,773,581,1035,0,0,0,0,576,664,0,0,0,1,0,12,284,0,0,0,0,0,0,0,7,0,7,0,532,0,0,893,1279,0,1463,1243,417,0,21,0,0,0,0,0,0,80,0,0,0,0,0,0,12,0,0,485,1324,0,0,0,0,0,35,10,0,0,0,306,0,0,0,0,0,0,0,10,0,1,0,3,0,19825
1209,2020-12-05,64,2020,17,0,1525,41,0,0,0,0,24,0,183,0,0,0,51,862,0,1074,1378,725,0,0,0,0,764,0,0,0,1144,0,0,0,0,0,773,581,1035,0,0,0,0,576,664,0,0,0,1,0,12,284,0,0,0,0,0,0,0,7,0,7,0,532,0,0,893,1279,0,1463,1243,417,0,21,0,0,0,0,0,0,80,0,0,0,0,0,0,12,0,0,485,1324,0,0,0,0,0,35,10,0,0,0,306,0,0,0,0,0,0,0,10,0,1,0,3,0,19825
1210,2020-12-06,64,2020,17,0,1525,41,0,0,0,0,24,0,183,0,0,0,51,862,0,1074,1378,725,0,0,0,0,764,0,0,0,1144,0,0,0,0,0,773,581,1035,0,0,0,0,576,664,0,0,0,1,0,12,284,0,0,0,0,0,0,0,7,0,7,0,532,0,0,893,1279,0,1463,1243,417,0,21,0,0,0,0,0,0,80,0,0,0,0,0,0,12,0,0,485,1324,0,0,0,0,0,35,10,0,0,0,306,0,0,0,0,0,0,0,10,0,1,0,3,0,19825
1211,2020-12-07,64,2020,17,0,1525,41,0,0,0,0,24,0,183,0,0,0,51,862,0,1074,1378,725,0,0,0,0,764,0,0,0,1144,0,0,0,0,0,773,581,1035,0,0,0,0,576,664,0,0,0,1,0,12,284,0,0,0,0,0,0,0,7,0,7,0,532,0,0,893,1279,0,1463,1243,417,0,21,0,0,0,0,0,0,80,0,0,0,0,0,0,12,0,0,485,1324,0,0,0,0,0,35,10,0,0,0,306,0,0,0,0,0,0,0,10,0,1,0,3,0,19825
1212,2020-12-08,64,2020,17,0,1525,41,0,0,0,0,24,0,183,0,0,0,51,862,0,1074,1378,725,0,0,0,0,764,0,0,0,1144,0,0,0,0,0,773,581,1035,0,0,0,0,576,664,0,0,0,1,0,12,284,0,0,0,0,0,0,0,7,0,7,0,532,0,0,893,1279,0,1463,1243,417,0,21,0,0,0,0,0,0,80,0,0,0,0,0,0,12,0,0,485,1324,0,0,0,0,0,35,10,0,0,0,306,0,0,0,0,0,0,0,10,0,1,0,3,0,19825
1213,2020-12-09,64,2020,17,0,1525,41,0,0,0,0,24,0,183,0,0,0,51,862,0,1074,1378,725,0,0,0,0,764,0,0,0,1144,0,0,0,0,0,773,581,1035,0,0,0,0,576,664,0,0,0,1,0,12,284,0,0,0,0,0,0,0,7,0,7,0,532,0,0,893,1279,0,1463,1243,417,0,21,0,0,0,0,0,0,80,0,0,0,0,0,0,12,0,0,485,1324,0,0,0,0,0,35,10,0,0,0,306,0,0,0,0,0,0,0,10,0,1,0,3,0,19825
